cluster_125,_20980_,1.4,0.57
cluster_126,_20981_,1.4,1.33
cluster_127,_20982_,1.4,0.76
cluster_128,_20983_,1.4,0.76
cluster_129,_20984_,1.4,0.57
cluster_130,_20985_,1.4,0.76
cluster_131,_20986_,1.4,0.76
cluster_132,_20987_,1.4,0.95
cluster_133,_20988_,1.4,1.14
cluster_134,_20989_,1.4,0.95
cluster_135,_20975_,1.4,0.76
cluster_136,_20974_,1.4,0.76
cluster_137,_20973_,1.4,0.76
cluster_138,_20972_,1.4,1.14
cluster_139,_20950_,1.4,0.76
cluster_140,_20951_,1.4,1.14
cluster_141,_20952_,1.4,0.95
cluster_142,_20953_,1.4,0.76
cluster_143,_20954_,1.4,0.57
cluster_144,_20955_,1.4,1.14
cluster_145,_20956_,1.4,0.76
cluster_146,_20957_,1.4,0.76
cluster_147,_20958_,1.4,1.14
cluster_148,_20959_,1.4,0.76
cluster_149,_20948_,1.4,0.76
cluster_150,_20960_,1.4,0.57
cluster_151,_20962_,1.4,0.76
cluster_152,_20963_,1.4,1.14
cluster_153,_20964_,1.4,0.76
cluster_154,_20965_,1.4,0.95
cluster_155,_20966_,1.4,1.71
cluster_156,_20967_,1.4,1.14
cluster_157,_20968_,1.4,1.33
cluster_158,_20969_,1.4,0.57
cluster_159,_20970_,1.4,0.76
cluster_160,_20971_,1.4,0.76
cluster_161,_20961_,1.4,0.57
cluster_162,_20898_,1.4,0.95
cluster_163,_15845_,1.4,0.76
cluster_164,_20897_,1.4,0.76
cluster_165,_20827_,1.4,1.33
cluster_166,_20828_,1.4,1.33
cluster_167,_20829_,1.4,1.14
cluster_168,_20830_,1.4,0.57
cluster_169,_20831_,1.4,0.95
cluster_170,_20832_,1.4,0.76
cluster_171,_15777_,1.4,1.33
cluster_172,_20833_,1.4,0.76
cluster_173,_20834_,1.4,1.71
cluster_174,_20835_,1.4,1.33
cluster_175,_20836_,1.4,0.57
cluster_176,_20837_,1.4,0.95
cluster_177,_20838_,1.4,0.57
cluster_178,_20839_,1.4,0.57
cluster_179,_20840_,1.4,0.57
cluster_180,_20841_,1.4,0.76
cluster_181,_20842_,1.4,0.76
cluster_182,_20843_,1.4,1.14
cluster_183,_20844_,1.4,0.76
cluster_184,_20845_,1.4,0.95
cluster_185,_20846_,1.4,0.76
cluster_186,_20826_,1.4,0.76
cluster_187,_20825_,1.4,0.95
cluster_188,_20824_,1.4,0.76
cluster_189,_20823_,1.4,1.52
cluster_190,_20802_,1.4,0.57
cluster_191,_20803_,1.4,0.95
cluster_192,_20804_,1.4,0.76
cluster_193,_20805_,1.4,1.14
cluster_194,_20806_,1.4,0.95
cluster_195,_20807_,1.4,0.57
cluster_196,_20808_,1.4,1.14
cluster_197,_20809_,1.4,0.57
cluster_198,_20810_,1.4,0.76
cluster_199,_20811_,1.4,0.76
cluster_200,_20847_,1.4,0.76
cluster_201,_20812_,1.4,0.95
cluster_202,_20814_,1.4,1.71
cluster_203,_20815_,1.4,0.76
cluster_204,_20816_,1.4,0.57
cluster_205,_15760_,1.4,1.33
cluster_206,_20817_,1.4,0.57
cluster_207,_20818_,1.4,1.14
cluster_208,_20819_,1.4,0.57
cluster_209,_20820_,1.4,0.76
cluster_210,_20821_,1.4,1.14
cluster_211,_20822_,1.4,0.76
cluster_212,_20813_,1.4,0.76
cluster_213,_20848_,1.4,2.47
cluster_214,_20849_,1.4,0.76
cluster_215,_20850_,1.4,1.33
cluster_216,_20875_,1.4,0.95
cluster_217,_20876_,1.4,0.95
cluster_218,_20877_,1.4,0.57
cluster_219,_20878_,1.4,0.95
cluster_220,_20879_,1.4,0.76
cluster_221,_20880_,1.4,0.95
cluster_222,_20881_,1.4,1.14
cluster_223,_20882_,1.4,1.14
cluster_224,_20883_,1.4,1.71
cluster_225,_20884_,1.4,0.76
cluster_226,_20874_,1.4,0.76
cluster_227,_20885_,1.4,1.71
cluster_228,_20887_,1.4,0.57
cluster_229,_20888_,1.4,1.33
cluster_230,_20889_,1.4,1.14
cluster_231,_20890_,1.4,1.33
cluster_232,_20891_,1.4,0.57
cluster_233,_20892_,1.4,0.57
cluster_234,_20893_,1.4,1.14
cluster_235,_20894_,1.4,0.76
cluster_236,_20895_,1.4,0.38
cluster_237,_20896_,1.4,1.14
cluster_238,_20886_,1.4,0.76
cluster_239,_20990_,1.4,0.76
cluster_240,_20873_,1.4,0.76
cluster_241,_20871_,1.4,0.76
cluster_242,_20851_,1.4,0.57
cluster_243,_15797_,1.4,1.33
cluster_244,_20852_,1.4,0.57
cluster_245,_20853_,1.4,0.76
cluster_246,_20854_,1.4,0.76
cluster_247,_20855_,1.4,0.76
cluster_248,_20856_,1.4,0.76
cluster_249,_20857_,1.4,0.57
cluster_250,_20858_,1.4,0.76
cluster_251,_20859_,1.4,0.76
cluster_252,_20872_,1.4,0.57
cluster_253,_20860_,1.4,0.76
cluster_254,_20862_,1.4,0.95
cluster_255,_20863_,1.4,0.76
cluster_256,_20864_,1.4,0.76
cluster_257,_20865_,1.4,0.76
cluster_258,_20866_,1.4,1.71
cluster_259,_20867_,1.4,0.76
cluster_260,_15814_,1.4,1.33
cluster_261,_20868_,1.4,0.57
cluster_262,_20869_,1.4,1.14
cluster_263,_20870_,1.4,1.33
cluster_264,_20861_,1.4,0.76
cluster_265,_20991_,1.4,1.33
cluster_266,_20992_,1.4,1.14
cluster_267,_20993_,1.4,0.76
cluster_268,_21116_,1.4,0.76
cluster_269,_21117_,1.4,0.76
cluster_270,_21118_,1.4,1.33
cluster_271,_21119_,1.4,0.57
cluster_272,_21120_,1.4,1.14
cluster_273,_21121_,1.4,1.33
cluster_274,_21122_,1.4,0.76
cluster_275,_21123_,1.4,0.95
cluster_276,_21124_,1.4,1.14
cluster_277,_21125_,1.4,0.57
cluster_278,_21126_,1.4,0.76
cluster_279,_21127_,1.4,0.76
cluster_280,_21128_,1.4,0.76
cluster_281,_21129_,1.4,0.95
cluster_282,_21130_,1.4,0.76
cluster_283,_21131_,1.4,1.14
cluster_284,_21132_,1.4,0.57
cluster_285,_21133_,1.4,0.76
cluster_286,_21134_,1.4,0.76
cluster_287,_21135_,1.4,0.57
cluster_288,_21136_,1.4,0.76
cluster_289,_21115_,1.4,0.76
cluster_290,_21114_,1.4,0.76
cluster_291,_21113_,1.4,0.76
cluster_292,_21112_,1.4,1.14
cluster_293,_21089_,1.4,0.95
cluster_294,_21090_,1.4,0.76
cluster_295,_21091_,1.4,0.76
cluster_296,_21092_,1.4,0.76
cluster_297,_21093_,1.4,1.33
cluster_298,_21094_,1.4,0.76
cluster_299,_21095_,1.4,0.57
cluster_300,_21096_,1.4,0.76
cluster_301,_21097_,1.4,1.14
cluster_302,_21098_,1.4,0.57
cluster_303,_21137_,1.4,0.95
cluster_304,_21099_,1.4,0.38
cluster_305,_21102_,1.4,1.14
cluster_306,_21103_,1.4,0.76
cluster_307,_21104_,1.4,0.95
cluster_308,_21105_,1.4,0.76
cluster_309,_21106_,1.4,0.76
cluster_310,_21107_,1.4,0.76
cluster_311,_21108_,1.4,0.76
cluster_312,_21109_,1.4,1.14
cluster_313,_21110_,1.4,0.76
cluster_314,_21111_,1.4,0.57
cluster_315,_21100_,1.4,0.76
cluster_316,_21138_,1.4,0.76
cluster_317,_21139_,1.4,1.14
cluster_318,_21140_,1.4,0.57
cluster_319,_21167_,1.4,1.14
cluster_320,_21168_,1.4,0.76
cluster_321,_21169_,1.4,0.76
cluster_322,_21170_,1.4,0.95
cluster_323,_21171_,1.4,1.14
cluster_324,_21172_,1.4,0.95
cluster_325,_21173_,1.4,0.95
cluster_326,_21174_,1.4,0.76
cluster_327,_21175_,1.4,0.57
cluster_328,_21176_,1.4,0.76
cluster_329,_21166_,1.4,0.76
cluster_330,_21177_,1.4,0.76
cluster_331,_21179_,1.4,0.57
cluster_332,_21180_,1.4,0.95
cluster_333,_21181_,1.4,0.76
cluster_334,_21182_,1.4,0.95
cluster_335,clone162,1.4,0.76
cluster_336,clone196,1.4,0.76
cluster_337,clone197,1.4,1.33
cluster_338,_18429_,1.4,2.47
cluster_339,_18392_,1.4,2.47
cluster_340,clone161,1.4,0.57
cluster_341,_21178_,1.4,0.76
cluster_342,_21088_,1.4,1.14
cluster_343,_21165_,1.4,0.76
cluster_344,_21163_,1.4,0.57
cluster_345,_21141_,1.4,0.76
cluster_346,_21142_,1.4,0.95
cluster_347,_21143_,1.4,1.33
cluster_348,_21144_,1.4,0.57
cluster_349,_21145_,1.4,1.33
cluster_350,_21146_,1.4,1.14
cluster_351,_21147_,1.4,0.95
cluster_352,_21148_,1.4,0.76
cluster_353,_21149_,1.4,0.57
cluster_354,_21150_,1.4,0.76
cluster_355,_21164_,1.4,1.71
cluster_356,_21151_,1.4,1.33
cluster_357,_21153_,1.4,0.57
cluster_358,_21154_,1.4,0.57
cluster_359,_21155_,1.4,1.14
cluster_360,_21156_,1.4,0.95
cluster_361,_21157_,1.4,0.76
cluster_362,_21158_,1.4,0.76
cluster_363,_21159_,1.4,0.76
cluster_364,_21160_,1.4,0.76
cluster_365,_21161_,1.4,0.76
cluster_366,_21162_,1.4,1.14
cluster_367,_21152_,1.4,1.33
cluster_368,_20801_,1.4,0.76
cluster_369,_21087_,1.4,0.57
cluster_370,text_in_r[24]$_DFFE_PP_,1.4,3.23
cluster_371,_21020_,1.4,0.76
cluster_372,_21021_,1.4,0.95
cluster_373,_21022_,1.4,0.57
cluster_374,_21023_,1.4,0.76
cluster_375,_21024_,1.4,1.14
cluster_376,_21025_,1.4,0.57
cluster_377,_21026_,1.4,0.76
cluster_378,_21027_,1.4,1.14
cluster_379,_21028_,1.4,0.76
cluster_380,_21029_,1.4,1.14
cluster_381,_21030_,1.4,0.76
cluster_382,_21031_,1.4,0.76
cluster_383,_21032_,1.4,0.95
cluster_384,_21033_,1.4,1.14
cluster_385,_21034_,1.4,0.57
cluster_386,_21035_,1.4,0.76
cluster_387,_21036_,1.4,0.95
cluster_388,_21037_,1.4,0.76
cluster_389,_21038_,1.4,0.57
cluster_390,_21039_,1.4,1.14
cluster_391,_21040_,1.4,0.76
cluster_392,_21019_,1.4,1.14
cluster_393,_21018_,1.4,0.76
cluster_394,_21017_,1.4,0.57
cluster_395,_21016_,1.4,0.76
cluster_396,_20994_,1.4,1.14
cluster_397,_20995_,1.4,0.57
cluster_398,_20996_,1.4,0.76
cluster_399,_20997_,1.4,0.76
cluster_400,_20998_,1.4,0.76
cluster_401,_20999_,1.4,1.14
cluster_402,_21000_,1.4,1.14
cluster_403,_21001_,1.4,0.76
cluster_404,_21002_,1.4,0.76
cluster_405,_21003_,1.4,0.57
cluster_406,_21041_,1.4,0.76
cluster_407,_21004_,1.4,1.14
cluster_408,_21006_,1.4,0.57
cluster_409,_21007_,1.4,0.95
cluster_410,_21008_,1.4,0.76
cluster_411,_21009_,1.4,0.57
cluster_412,_21010_,1.4,0.76
cluster_413,_21011_,1.4,0.76
cluster_414,_21012_,1.4,0.76
cluster_415,_21013_,1.4,0.76
cluster_416,_21014_,1.4,0.95
cluster_417,_21015_,1.4,0.57
cluster_418,_21005_,1.4,0.76
cluster_419,_21042_,1.4,1.14
cluster_420,_21043_,1.4,0.57
cluster_421,_21044_,1.4,1.14
cluster_422,_21071_,1.4,1.14
cluster_423,_21072_,1.4,0.57
cluster_424,_21073_,1.4,1.14
cluster_425,_21074_,1.4,0.95
cluster_426,_21075_,1.4,0.76
cluster_427,_21076_,1.4,0.76
cluster_428,_21077_,1.4,0.57
cluster_429,_21078_,1.4,0.95
cluster_430,_21079_,1.4,0.76
cluster_431,_21080_,1.4,0.57
cluster_432,_21070_,1.4,0.57
cluster_433,_21081_,1.4,0.76
cluster_434,_21083_,1.4,0.76
cluster_435,_21084_,1.4,1.14
cluster_436,_21085_,1.4,0.76
cluster_437,text_in_r[31]$_DFFE_PP_,1.4,3.23
cluster_438,text_in_r[30]$_DFFE_PP_,1.4,3.23
cluster_439,text_in_r[29]$_DFFE_PP_,1.4,3.23
cluster_440,text_in_r[28]$_DFFE_PP_,1.4,3.23
cluster_441,text_in_r[27]$_DFFE_PP_,1.4,3.23
cluster_442,text_in_r[26]$_DFFE_PP_,1.4,3.23
cluster_443,text_in_r[25]$_DFFE_PP_,1.4,3.23
cluster_444,_21082_,1.4,1.14
cluster_445,_21086_,1.4,0.76
cluster_446,_21069_,1.4,0.57
cluster_447,_21067_,1.4,0.95
cluster_448,_21045_,1.4,0.76
cluster_449,_21046_,1.4,0.57
cluster_450,_21047_,1.4,1.14
cluster_451,_21048_,1.4,0.76
cluster_452,_21049_,1.4,1.14
cluster_453,_21050_,1.4,0.76
cluster_454,_21051_,1.4,0.76
cluster_455,_21052_,1.4,0.95
cluster_456,_21053_,1.4,1.14
cluster_457,_21054_,1.4,0.76
cluster_458,_21068_,1.4,1.14
cluster_459,_21055_,1.4,0.57
cluster_460,_21057_,1.4,0.76
cluster_461,_21058_,1.4,0.76
cluster_462,_21059_,1.4,1.14
cluster_463,_21060_,1.4,0.57
cluster_464,_21061_,1.4,0.95
cluster_465,_21062_,1.4,0.76
cluster_466,_21063_,1.4,1.14
cluster_467,_21064_,1.4,0.76
cluster_468,_21065_,1.4,0.76
cluster_469,_21066_,1.4,0.76
cluster_470,_21056_,1.4,0.76
cluster_471,_20800_,1.4,0.76
cluster_472,_21101_,1.4,1.14
cluster_473,_20799_,1.4,1.14
cluster_474,_20561_,1.4,1.14
cluster_475,_29269_,1.4,1.14
cluster_476,_29267_,1.4,1.14
cluster_477,_29266_,1.4,1.14
cluster_478,_29265_,1.4,1.14
cluster_479,_29264_,1.4,1.14
cluster_480,_29263_,1.4,1.14
cluster_481,sa03_sr[0]$_DFF_P_,1.4,3.23
cluster_482,sa03_sr[1]$_DFF_P_,1.4,3.23
cluster_483,_29270_,1.4,1.14
cluster_484,_20562_,1.4,1.14
cluster_485,_20564_,1.4,1.71
cluster_486,_20565_,1.4,2.47
cluster_487,_20566_,1.4,2.47
cluster_488,sa03_sr[2]$_DFF_P_,1.4,3.23
cluster_489,sa03_sr[3]$_DFF_P_,1.4,3.23
cluster_490,sa03_sr[4]$_DFF_P_,1.4,3.23
cluster_491,sa03_sr[5]$_DFF_P_,1.4,3.23
cluster_492,sa03_sr[6]$_DFF_P_,1.4,3.23
cluster_493,_20567_,1.4,2.09
cluster_494,_20563_,1.4,1.14
cluster_495,_20568_,1.4,1.33
cluster_496,_29657_,1.4,1.9
cluster_497,_29655_,1.4,1.9
cluster_498,_20443_,1.4,0.57
cluster_499,_20442_,1.4,0.57
cluster_500,_20441_,1.4,0.38
cluster_501,_20549_,1.4,1.33
cluster_502,_20550_,1.4,2.47
cluster_503,_20551_,1.4,0.57
cluster_504,_20552_,1.4,0.57
cluster_505,_20553_,1.4,0.57
cluster_506,_20554_,1.4,1.33
cluster_507,_29656_,1.4,1.9
cluster_508,_29645_,1.4,1.9
cluster_509,_29647_,1.4,1.9
cluster_510,_29648_,1.4,1.9
cluster_511,_29649_,1.4,1.9
cluster_512,_29650_,1.4,1.9
cluster_513,_29651_,1.4,1.9
cluster_514,_29652_,1.4,1.9
cluster_515,_20559_,1.4,1.14
cluster_516,_29653_,1.4,1.9
cluster_517,_29654_,1.4,1.9
cluster_518,_29646_,1.4,1.9
cluster_519,_20547_,1.4,0.38
cluster_520,sa03_sr[7]$_DFF_P_,1.4,3.23
cluster_521,_20570_,1.4,2.47
cluster_522,_20595_,1.4,0.76
cluster_523,input178,1.4,0.57
cluster_524,input177,1.4,0.57
cluster_525,input176,1.4,0.57
cluster_526,input175,1.4,0.76
cluster_527,input174,1.4,0.76
cluster_528,_20600_,1.4,1.33
cluster_529,_20601_,1.4,1.14
cluster_530,_20602_,1.4,1.14
cluster_531,_20594_,1.4,1.71
cluster_532,_20603_,1.4,1.33
cluster_533,_20605_,1.4,0.95
cluster_534,_20606_,1.4,0.76
cluster_535,_20607_,1.4,0.57
cluster_536,_20608_,1.4,1.71
cluster_537,_20609_,1.4,2.47
cluster_538,_20610_,1.4,0.57
cluster_539,_20611_,1.4,0.57
cluster_540,_20612_,1.4,1.71
cluster_541,_20613_,1.4,2.47
cluster_542,_20604_,1.4,1.71
cluster_543,_20569_,1.4,1.71
cluster_544,_20593_,1.4,0.57
cluster_545,_20591_,1.4,0.95
cluster_546,_20571_,1.4,2.47
cluster_547,_20572_,1.4,1.33
cluster_548,_20573_,1.4,0.95
cluster_549,_20574_,1.4,1.71
cluster_550,_20575_,1.4,0.57
cluster_551,_20576_,1.4,0.95
cluster_552,_20577_,1.4,0.38
cluster_553,_20578_,1.4,0.57
cluster_554,_20579_,1.4,0.57
cluster_555,_20592_,1.4,2.47
cluster_556,_20580_,1.4,0.76
cluster_557,_20583_,1.4,1.14
cluster_558,_20586_,1.4,1.14
cluster_559,_20587_,1.4,1.14
cluster_560,_20588_,1.4,1.14
cluster_561,_20589_,1.4,1.71
cluster_562,_20590_,1.4,0.76
cluster_563,input182,1.4,0.76
cluster_564,input181,1.4,0.57
cluster_565,input179,1.4,0.57
cluster_566,_20582_,1.4,1.14
cluster_567,_20614_,1.4,1.71
cluster_568,_20546_,1.4,0.95
cluster_569,_20448_,1.4,1.14
cluster_570,_20507_,1.4,0.95
cluster_571,_20506_,1.4,1.71
cluster_572,_20505_,1.4,0.57
cluster_573,_20504_,1.4,0.57
cluster_574,_20503_,1.4,1.33
cluster_575,_20502_,1.4,0.57
cluster_576,_20501_,1.4,0.57
cluster_577,_20500_,1.4,1.33
cluster_578,_20499_,1.4,1.9
cluster_579,_20508_,1.4,2.47
cluster_580,_20498_,1.4,1.14
cluster_581,_29424_,1.4,1.33
cluster_582,_29422_,1.4,1.33
cluster_583,_29421_,1.4,1.33
cluster_584,_29420_,1.4,1.33
cluster_585,_29419_,1.4,1.33
cluster_586,_29418_,1.4,1.33
cluster_587,_20497_,1.4,0.76
cluster_588,_29417_,1.4,1.33
cluster_589,_29416_,1.4,2.47
cluster_590,_29425_,1.4,1.33
cluster_591,_20495_,1.4,0.76
cluster_592,_20509_,1.4,1.33
cluster_593,_20511_,1.4,1.33
cluster_594,_20539_,1.4,1.14
cluster_595,_20532_,1.4,0.57
cluster_596,_20531_,1.4,0.57
cluster_597,_20530_,1.4,0.57
cluster_598,_15742_,1.4,1.33
cluster_599,_20529_,1.4,1.71
cluster_600,_20528_,1.4,1.71
cluster_601,_20527_,1.4,2.47
cluster_602,_20525_,1.4,1.14
cluster_603,_20510_,1.4,1.33
cluster_604,_20524_,1.4,1.14
cluster_605,_20522_,1.4,0.76
cluster_606,_20540_,1.4,1.14
cluster_607,_20541_,1.4,1.71
cluster_608,_20517_,1.4,2.47
cluster_609,_20516_,1.4,1.33
cluster_610,_20515_,1.4,1.33
cluster_611,_20514_,1.4,2.47
cluster_612,_20513_,1.4,2.47
cluster_613,_20512_,1.4,2.47
cluster_614,_20523_,1.4,1.14
cluster_615,_20545_,1.4,2.66
cluster_616,_20494_,1.4,1.71
cluster_617,output311,1.4,0.57
cluster_618,_20472_,1.4,0.57
cluster_619,_20471_,1.4,0.76
cluster_620,_20470_,1.4,1.14
cluster_621,_20469_,1.4,1.14
cluster_622,_20465_,1.4,2.47
cluster_623,_20464_,1.4,1.33
cluster_624,_20463_,1.4,1.33
cluster_625,_20462_,1.4,1.33
cluster_626,_20461_,1.4,0.57
cluster_627,_20473_,1.4,0.57
cluster_628,_20460_,1.4,1.71
cluster_629,_20458_,1.4,0.57
cluster_630,_20457_,1.4,0.76
cluster_631,_20456_,1.4,1.71
cluster_632,_20455_,1.4,1.14
cluster_633,_20454_,1.4,1.14
cluster_634,_20543_,1.4,1.33
cluster_635,_20451_,1.4,1.9
cluster_636,_20544_,1.4,2.09
cluster_637,_20449_,1.4,1.33
cluster_638,_20459_,1.4,2.47
cluster_639,_20493_,1.4,0.76
cluster_640,_20474_,1.4,0.76
cluster_641,_20477_,1.4,0.57
cluster_642,output310,1.4,0.57
cluster_643,_20492_,1.4,1.9
cluster_644,_20542_,1.4,2.47
cluster_645,_20489_,1.4,0.76
cluster_646,_20488_,1.4,0.95
cluster_647,_20487_,1.4,2.47
cluster_648,output307,1.4,0.57
cluster_649,output306,1.4,0.57
cluster_650,output305,1.4,0.57
cluster_651,_20476_,1.4,1.14
cluster_652,output304,1.4,0.57
cluster_653,output303,1.4,0.57
cluster_654,_20485_,1.4,0.57
cluster_655,_20484_,1.4,2.09
cluster_656,_20483_,1.4,0.76
cluster_657,_20482_,1.4,0.57
cluster_658,_20481_,1.4,0.76
cluster_659,_20480_,1.4,0.38
cluster_660,_20479_,1.4,0.76
cluster_661,_20478_,1.4,0.76
cluster_662,_20486_,1.4,2.47
cluster_663,_20615_,1.4,1.14
cluster_664,_20537_,1.4,1.33
cluster_665,_20617_,1.4,0.57
cluster_666,_20735_,1.4,2.66
cluster_667,_20736_,1.4,0.95
cluster_668,_20737_,1.4,0.95
cluster_669,_20738_,1.4,1.14
cluster_670,_20739_,1.4,0.95
cluster_671,_20740_,1.4,1.33
cluster_672,_20741_,1.4,1.33
cluster_673,_20742_,1.4,0.76
cluster_674,_20743_,1.4,0.57
cluster_675,_20744_,1.4,0.95
cluster_676,_20745_,1.4,1.52
cluster_677,_20746_,1.4,0.57
cluster_678,_20747_,1.4,0.76
cluster_679,_20748_,1.4,1.33
cluster_680,_20749_,1.4,1.33
cluster_681,_20750_,1.4,0.76
cluster_682,_20751_,1.4,0.57
cluster_683,_20752_,1.4,0.95
cluster_684,_20753_,1.4,1.14
cluster_685,_20754_,1.4,1.14
cluster_686,_20755_,1.4,0.95
cluster_687,_20734_,1.4,0.76
cluster_688,_20733_,1.4,0.76
cluster_689,_20732_,1.4,0.95
cluster_690,_20731_,1.4,0.95
cluster_691,_20709_,1.4,1.33
cluster_692,_20710_,1.4,2.47
cluster_693,_20711_,1.4,0.76
cluster_694,_20712_,1.4,1.14
cluster_695,_20713_,1.4,2.47
cluster_696,_20714_,1.4,0.57
cluster_697,_20715_,1.4,0.95
cluster_698,_20716_,1.4,0.57
cluster_699,_20717_,1.4,2.47
cluster_700,_20718_,1.4,1.14
cluster_701,_20756_,1.4,1.33
cluster_702,_20719_,1.4,0.57
cluster_703,_20721_,1.4,0.95
cluster_704,_20722_,1.4,0.76
cluster_705,_20723_,1.4,1.9
cluster_706,_20724_,1.4,0.57
cluster_707,_20725_,1.4,1.33
cluster_708,_20726_,1.4,1.33
cluster_709,_20727_,1.4,0.57
cluster_710,_20728_,1.4,0.57
cluster_711,_20729_,1.4,0.76
cluster_712,_20730_,1.4,0.57
cluster_713,_20720_,1.4,0.95
cluster_714,_20708_,1.4,2.47
cluster_715,_20757_,1.4,0.76
cluster_716,_20759_,1.4,0.76
cluster_717,u0.w[3][30]$_DFF_P_,1.4,3.23
cluster_718,_20785_,1.4,0.38
cluster_719,_20786_,1.4,0.57
cluster_720,_20787_,1.4,0.57
cluster_721,_20788_,1.4,1.71
cluster_722,u0.w[3][28]$_DFF_P_,1.4,3.23
cluster_723,u0.w[3][27]$_DFF_P_,1.4,3.23
cluster_724,u0.w[3][26]$_DFF_P_,1.4,3.23
cluster_725,u0.w[3][25]$_DFF_P_,1.4,3.23
cluster_726,u0.w[3][24]$_DFF_P_,1.4,3.23
cluster_727,_20789_,1.4,2.47
cluster_728,_20790_,1.4,0.57
cluster_729,_20798_,1.4,0.76
cluster_730,_20791_,1.4,2.66
cluster_731,_20792_,1.4,0.76
cluster_732,_20793_,1.4,1.14
cluster_733,_20797_,1.4,0.76
cluster_734,_20616_,1.4,0.95
cluster_735,_20796_,1.4,0.76
cluster_736,_20795_,1.4,0.76
cluster_737,_20794_,1.4,0.76
cluster_738,u0.w[3][31]$_DFF_P_,1.4,3.23
cluster_739,_20784_,1.4,0.57
cluster_740,_20783_,1.4,2.47
cluster_741,_20782_,1.4,0.95
cluster_742,_20760_,1.4,1.33
cluster_743,max_cap1,1.4,1.33
cluster_744,_20761_,1.4,0.76
cluster_745,_20762_,1.4,0.76
cluster_746,_20763_,1.4,0.76
cluster_747,_20764_,1.4,0.57
cluster_748,_20765_,1.4,0.95
cluster_749,_20766_,1.4,0.76
cluster_750,_20767_,1.4,0.76
cluster_751,_20768_,1.4,0.95
cluster_752,_20758_,1.4,1.14
cluster_753,_20769_,1.4,0.76
cluster_754,_20771_,1.4,0.76
cluster_755,_20773_,1.4,1.33
cluster_756,_20774_,1.4,2.47
cluster_757,_20775_,1.4,2.47
cluster_758,_20776_,1.4,0.76
cluster_759,_20777_,1.4,1.14
cluster_760,_20778_,1.4,0.57
cluster_761,_20779_,1.4,0.57
cluster_762,_20780_,1.4,0.76
cluster_763,_20781_,1.4,1.14
cluster_764,_20770_,1.4,0.57
cluster_765,_20707_,1.4,0.76
cluster_766,_20772_,1.4,1.14
cluster_767,_20643_,1.4,0.76
cluster_768,_20649_,1.4,0.76
cluster_769,_20650_,1.4,1.14
cluster_770,_20651_,1.4,1.33
cluster_771,_20652_,1.4,1.33
cluster_772,_20653_,1.4,1.33
cluster_773,_20654_,1.4,1.33
cluster_774,_20655_,1.4,0.76
cluster_775,_20656_,1.4,0.76
cluster_776,_20657_,1.4,1.33
cluster_777,_20648_,1.4,1.14
cluster_778,_20658_,1.4,2.47
cluster_779,_20660_,1.4,1.71
